timestamp,metadata.location,metadata.sensorId,acceleration.x,acceleration.y,acceleration.z,_id
2025-01-09T07:18:22.000Z,3P_2HP,ACCEL001,10.01455,-0.710001,0.890444,677f783b17d61c5730eba96c
2025-01-09T07:18:22.000Z,3P_2HP,ACCEL001,10.30483,-0.596244,0.85514,677f783b17d61c5730eba969
2025-01-09T07:18:22.000Z,3P_2HP,ACCEL001,10.20676,-0.808068,0.745305,677f783b17d61c5730eba966
2025-01-09T07:18:22.000Z,3P_2HP,ACCEL001,10.13615,-0.576631,0.788455,677f783b17d61c5730eba963
2025-01-09T07:18:22.000Z,3P_2HP,ACCEL001,10.28914,-0.635471,0.713924,677f783b17d61c5730eba95d
2025-01-09T07:18:22.000Z,3P_2HP,ACCEL001,10.3519,-0.164752,0.686466,677f783b17d61c5730eba95a
2025-01-09T07:18:22.000Z,3P_2HP,ACCEL001,10.19499,-0.608012,0.808068,677f783b17d61c5730eba957
2025-01-09T07:18:22.000Z,3P_2HP,ACCEL001,10.39505,-0.243205,0.808068,677f783b17d61c5730eba954
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.10477,-0.415802,0.725692,677f783b17d61c5730eba96f
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.3166,-0.262818,0.690388,677f783c17d61c5730eba98a
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.17538,-0.372653,0.73746,677f783c17d61c5730eba987
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.01847,-0.686466,0.800223,677f783c17d61c5730eba984
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.3872,-0.36873,0.831604,677f783c17d61c5730eba981
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.19107,-0.729615,0.788455,677f783c17d61c5730eba97e
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.20676,-0.568786,0.776687,677f783c17d61c5730eba97b
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.38328,-0.557018,0.745305,677f783c17d61c5730eba978
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.33229,-0.717847,0.772764,677f783c17d61c5730eba975
2025-01-09T07:18:23.000Z,3P_2HP,ACCEL001,10.45781,-0.109834,0.568786,677f783b17d61c5730eba972
2025-01-09T07:18:24.000Z,3P_2HP,ACCEL001,10.43035,-0.529559,0.698233,677f783c17d61c5730eba98d
2025-01-09T07:18:24.000Z,3P_2HP,ACCEL001,10.45781,-0.458951,0.741383,677f783d17d61c5730eba9a5
2025-01-09T07:18:24.000Z,3P_2HP,ACCEL001,10.10869,-1.110113,0.757073,677f783d17d61c5730eba9a2
2025-01-09T07:18:24.000Z,3P_2HP,ACCEL001,10.22245,-0.655084,0.808068,677f783d17d61c5730eba99f
2025-01-09T07:18:24.000Z,3P_2HP,ACCEL001,10.20676,-0.760996,0.784532,677f783d17d61c5730eba99c
2025-01-09T07:18:24.000Z,3P_2HP,ACCEL001,10.17146,-0.070608,0.733537,677f783d17d61c5730eba996
2025-01-09T07:18:24.000Z,3P_2HP,ACCEL001,10.06162,-0.568786,0.823759,677f783d17d61c5730eba999
2025-01-09T07:18:24.000Z,3P_2HP,ACCEL001,10.68533,0.050995,0.800223,677f783c17d61c5730eba990
2025-01-09T07:18:24.000Z,3P_2HP,ACCEL001,10.33621,-0.266741,0.729615,677f783d17d61c5730eba993
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.41466,-0.478565,0.764919,677f783d17d61c5730eba9a8
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.15577,-0.764919,0.768841,677f783d17d61c5730eba9ab
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.19892,-0.207901,0.772764,677f783e17d61c5730eba9ae
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.06162,-0.627626,0.847295,677f783e17d61c5730eba9b1
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.15184,-0.415802,0.788455,677f783e17d61c5730eba9b4
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.28521,-0.713924,0.73746,677f783e17d61c5730eba9b7
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.23422,-0.800223,0.764919,677f783e17d61c5730eba9ba
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.55588,-0.184365,0.768841,677f783e17d61c5730eba9bd
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.37936,-0.407957,0.772764,677f783e17d61c5730eba9c3
2025-01-09T07:18:25.000Z,3P_2HP,ACCEL001,10.56765,-0.388343,0.717847,677f783e17d61c5730eba9c0
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.21853,-0.404034,0.768841,677f783f17d61c5730eba9cc
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.144,-0.325581,0.874753,677f783f17d61c5730eba9e1
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.04986,-0.392266,0.839449,677f783f17d61c5730eba9de
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.26168,-0.200056,0.85514,677f783f17d61c5730eba9db
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.40682,-0.180442,0.717847,677f783f17d61c5730eba9d8
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.37151,-0.23536,0.682543,677f783f17d61c5730eba9d5
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.24991,-0.710001,0.745305,677f783f17d61c5730eba9d2
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.28914,-0.698233,0.655084,677f783f17d61c5730eba9cf
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.144,-0.580554,0.835527,677f783e17d61c5730eba9c9
2025-01-09T07:18:26.000Z,3P_2HP,ACCEL001,10.01455,-0.447183,0.843372,677f783e17d61c5730eba9c6
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.33229,-0.655084,0.686465,677f784017d61c5730eba9ff
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.2303,-0.341271,0.749228,677f784017d61c5730eba9fc
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.21461,0.247128,0.835527,677f784017d61c5730eba9f9
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.10085,-0.576631,0.827681,677f784017d61c5730eba9f6
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.27345,-0.819836,0.7963,677f784017d61c5730eba9f0
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.16361,-1.286633,0.725692,677f784017d61c5730eba9ed
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.32836,-0.360885,0.717847,677f784017d61c5730eba9ea
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.32444,-0.851217,0.643316,677f783f17d61c5730eba9e7
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.21068,-0.203978,0.733537,677f783f17d61c5730eba9e4
2025-01-09T07:18:27.000Z,3P_2HP,ACCEL001,10.08124,-0.533482,0.827681,677f784017d61c5730eba9f3
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.40682,-0.019613,0.659007,677f784117d61c5730ebaa1d
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.32836,-0.91398,0.73746,677f784117d61c5730ebaa1a
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.26952,0.25105,0.768841,677f784117d61c5730ebaa17
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.21853,-0.113757,0.764919,677f784117d61c5730ebaa14
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.19892,-0.082376,0.717847,677f784117d61c5730ebaa11
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.093,-1.149339,0.800223,677f784117d61c5730ebaa0b
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.20284,-0.800223,0.870831,677f784117d61c5730ebaa08
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.15969,-1.129726,0.721769,677f784117d61c5730ebaa05
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.3872,-0.443261,0.698233,677f784017d61c5730ebaa02
2025-01-09T07:18:28.000Z,3P_2HP,ACCEL001,10.23422,-0.455029,0.7963,677f784117d61c5730ebaa0e
2025-01-09T07:18:29.000Z,3P_2HP,ACCEL001,10.25383,-0.168674,0.733537,677f784217d61c5730ebaa2c
2025-01-09T07:18:29.000Z,3P_2HP,ACCEL001,10.41466,-0.48641,0.706079,677f784217d61c5730ebaa38
2025-01-09T07:18:29.000Z,3P_2HP,ACCEL001,10.01848,-0.741383,0.811991,677f784217d61c5730ebaa35
2025-01-09T07:18:29.000Z,3P_2HP,ACCEL001,10.08516,-0.584476,0.85514,677f784217d61c5730ebaa32
2025-01-09T07:18:29.000Z,3P_2HP,ACCEL001,10.39113,-0.792377,0.725692,677f784217d61c5730ebaa2f
2025-01-09T07:18:29.000Z,3P_2HP,ACCEL001,10.15577,-0.635471,0.768841,677f784217d61c5730ebaa29
2025-01-09T07:18:29.000Z,3P_2HP,ACCEL001,10.20284,-0.647239,0.7963,677f784217d61c5730ebaa26
2025-01-09T07:18:29.000Z,3P_2HP,ACCEL001,10.21853,-0.961052,0.788455,677f784217d61c5730ebaa23
2025-01-09T07:18:29.000Z,3P_2HP,ACCEL001,10.22245,-0.898289,0.768841,677f784117d61c5730ebaa20
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.07339,-0.941438,0.780609,677f784317d61c5730ebaa4d
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.41466,-0.635471,0.757073,677f784317d61c5730ebaa56
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.58726,-0.164752,0.760996,677f784317d61c5730ebaa53
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.3166,-0.568786,0.733537,677f784317d61c5730ebaa50
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.04593,-0.372653,0.800223,677f784317d61c5730ebaa4a
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.19892,-0.710001,0.780609,677f784317d61c5730ebaa47
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.51665,-0.17652,0.725692,677f784217d61c5730ebaa3b
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.22245,-0.894366,0.7963,677f784217d61c5730ebaa3e
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.28914,-0.529559,0.717847,677f784317d61c5730ebaa44
2025-01-09T07:18:30.000Z,3P_2HP,ACCEL001,10.2656,-0.137293,0.784532,677f784317d61c5730ebaa41
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.43035,-0.54525,0.717847,677f784417d61c5730ebaa6b
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.03809,-0.764919,0.804145,677f784417d61c5730ebaa74
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.39113,-0.203978,0.733537,677f784417d61c5730ebaa71
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.59118,-0.137293,0.764919,677f784417d61c5730ebaa6e
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.15577,-0.61978,0.764919,677f784417d61c5730ebaa65
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.17538,-0.73746,0.741383,677f784417d61c5730ebaa68
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.23422,-0.690388,0.733537,677f784417d61c5730ebaa62
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.12438,-0.56094,0.811991,677f784417d61c5730ebaa5f
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.12438,-0.815913,0.792377,677f784317d61c5730ebaa5c
2025-01-09T07:18:31.000Z,3P_2HP,ACCEL001,10.28129,-0.141216,0.745305,677f784317d61c5730ebaa59
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.33229,-0.713924,0.764919,677f784517d61c5730ebaa89
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.21461,-0.784532,0.729615,677f784517d61c5730ebaa92
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.05378,-0.553095,0.823759,677f784517d61c5730ebaa8f
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.04593,-0.608012,0.839449,677f784517d61c5730ebaa8c
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.68532,0.160829,0.73746,677f784517d61c5730ebaa86
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.35975,-0.717847,0.698233,677f784517d61c5730ebaa83
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.21069,-0.572708,0.655084,677f784517d61c5730ebaa80
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.26168,-0.305968,0.780609,677f784517d61c5730ebaa7d
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.18715,-0.945361,0.741383,677f784417d61c5730ebaa7a
2025-01-09T07:18:32.000Z,3P_2HP,ACCEL001,10.10477,-0.30989,0.835527,677f784417d61c5730ebaa77
2025-01-09T07:18:33.000Z,3P_2HP,ACCEL001,10.24207,-0.447183,0.800223,677f784517d61c5730ebaa95
2025-01-09T07:18:33.000Z,3P_2HP,ACCEL001,10.25383,-0.404034,0.710002,677f784517d61c5730ebaa98
2025-01-09T07:18:33.000Z,3P_2HP,ACCEL001,10.43428,-0.298122,0.725692,677f784617d61c5730ebaa9b
2025-01-09T07:18:33.000Z,3P_2HP,ACCEL001,10.43428,-0.682543,0.851217,677f784617d61c5730ebaa9e
2025-01-09T07:18:33.000Z,3P_2HP,ACCEL001,10.24599,-0.651162,0.827681,677f784617d61c5730ebaaa1
2025-01-09T07:18:33.000Z,3P_2HP,ACCEL001,10.08516,-0.098067,0.815913,677f784617d61c5730ebaaa4
2025-01-09T07:18:33.000Z,3P_2HP,ACCEL001,10.093,-0.396189,0.85514,677f784617d61c5730ebaaa7
2025-01-09T07:18:33.000Z,3P_2HP,ACCEL001,10.19107,-0.078453,0.808068,677f784617d61c5730ebaaaa
2025-01-09T07:18:33.000Z,3P_2HP,ACCEL001,10.27737,-0.411879,0.710001,677f784617d61c5730ebaaad
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.15184,0.035304,0.843372,677f784717d61c5730ebaac2
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.30875,-0.572708,0.729615,677f784717d61c5730ebaac5
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.27737,-0.957129,0.674698,677f784717d61c5730ebaac8
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.24207,-0.937516,0.745305,677f784717d61c5730ebaacb
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.46958,-0.074531,0.67862,677f784617d61c5730ebaab3
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.27345,-0.098067,0.792377,677f784717d61c5730ebaabc
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.10477,-0.847295,0.843372,677f784717d61c5730ebaab9
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.11654,-1.035582,0.862985,677f784717d61c5730ebaab6
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.23814,-1.247406,0.694311,677f784617d61c5730ebaab0
2025-01-09T07:18:34.000Z,3P_2HP,ACCEL001,10.12439,-0.317735,0.839449,677f784717d61c5730ebaabf
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,10.17538,-0.984588,0.800223,677f784817d61c5730ebaae9
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,10.33229,-0.290277,0.686466,677f784817d61c5730ebaae6
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,10.07731,-0.827681,0.784532,677f784817d61c5730ebaae3
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,10.44212,-0.882599,0.66293,677f784817d61c5730ebaae0
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,10.33229,-0.266741,0.690388,677f784817d61c5730ebaadd
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,10.144,-0.313813,0.784532,677f784817d61c5730ebaad7
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,10.42251,0.05884,0.702156,677f784817d61c5730ebaad4
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,10.23814,-0.533482,0.73746,677f784717d61c5730ebaad1
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,9.928251,-1.172875,0.839449,677f784717d61c5730ebaace
2025-01-09T07:18:35.000Z,3P_2HP,ACCEL001,10.19499,-0.129448,0.800223,677f784817d61c5730ebaada
2025-01-09T07:18:36.000Z,3P_2HP,ACCEL001,10.18323,-0.23536,0.764919,677f784917d61c5730ebaaf8
2025-01-09T07:18:36.000Z,3P_2HP,ACCEL001,10.14792,-1.066964,0.819836,677f784917d61c5730ebab04
2025-01-09T07:18:36.000Z,3P_2HP,ACCEL001,10.26952,-0.733537,0.710001,677f784917d61c5730ebab01
2025-01-09T07:18:36.000Z,3P_2HP,ACCEL001,10.16361,-1.133649,0.741383,677f784917d61c5730ebaafe
2025-01-09T07:18:36.000Z,3P_2HP,ACCEL001,10.1793,-0.725692,0.808068,677f784917d61c5730ebaafb
2025-01-09T07:18:36.000Z,3P_2HP,ACCEL001,10.38328,-0.388343,0.733537,677f784917d61c5730ebaaf5
2025-01-09T07:18:36.000Z,3P_2HP,ACCEL001,10.3166,0.878676,0.764919,677f784917d61c5730ebaaf2
2025-01-09T07:18:36.000Z,3P_2HP,ACCEL001,10.11654,-0.549172,0.808068,677f784817d61c5730ebaaef
2025-01-09T07:18:36.000Z,3P_2HP,ACCEL001,10.57549,-4.470349e-9,0.749228,677f784817d61c5730ebaaec
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.23814,-0.286354,0.878676,677f784917d61c5730ebab07
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.34798,0.003923,0.702156,677f784a17d61c5730ebab22
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.2656,-0.596244,0.811991,677f784a17d61c5730ebab1f
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.26952,-0.847295,0.745305,677f784a17d61c5730ebab1c
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.18323,-1.243483,0.725692,677f784a17d61c5730ebab19
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.22637,-0.525636,0.764919,677f784a17d61c5730ebab13
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.08908,-0.42757,0.808068,677f784a17d61c5730ebab10
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.22245,-0.11768,0.745305,677f784917d61c5730ebab0a
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.30483,0.439338,0.710002,677f784917d61c5730ebab0d
2025-01-09T07:18:37.000Z,3P_2HP,ACCEL001,10.23422,-0.753151,0.764919,677f784a17d61c5730ebab16
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,10.35975,-0.780609,0.686466,677f784b17d61c5730ebab34
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,10.09693,-0.513868,0.835527,677f784b17d61c5730ebab40
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,9.873336,-0.702156,0.894367,677f784b17d61c5730ebab3d
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,10.32052,-0.337349,0.694311,677f784b17d61c5730ebab3a
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,10.09301,-1.298401,0.780609,677f784b17d61c5730ebab37
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,10.1793,-1.235638,0.713924,677f784b17d61c5730ebab31
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,10.25776,-0.670775,0.753151,677f784b17d61c5730ebab2e
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,10.24599,-0.294199,0.804145,677f784b17d61c5730ebab2b
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,10.11262,-0.337349,0.823759,677f784b17d61c5730ebab28
2025-01-09T07:18:38.000Z,3P_2HP,ACCEL001,10.24991,0.105912,0.73746,677f784a17d61c5730ebab25
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.15969,0.388343,0.753151,677f784b17d61c5730ebab43
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.27345,-0.270664,0.702156,677f784c17d61c5730ebab5e
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.18715,-0.498178,0.780609,677f784c17d61c5730ebab5b
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.01063,-0.529559,0.827681,677f784c17d61c5730ebab58
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.32836,0.023536,0.804145,677f784c17d61c5730ebab55
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.3166,-0.615858,0.745305,677f784c17d61c5730ebab52
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.59903,0.184365,0.698234,677f784c17d61c5730ebab4f
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.29698,-0.831604,0.690388,677f784c17d61c5730ebab4c
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.50096,0.290277,0.749228,677f784c17d61c5730ebab49
2025-01-09T07:18:39.000Z,3P_2HP,ACCEL001,10.26168,-0.60409,0.721769,677f784b17d61c5730ebab46
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.32052,-0.549172,0.666852,677f784d17d61c5730ebab7c
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.41859,0.341271,0.72177,677f784d17d61c5730ebab79
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.28522,-0.419725,0.706079,677f784d17d61c5730ebab76
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.25776,-0.694311,0.804145,677f784d17d61c5730ebab6a
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.23422,0.325581,0.811991,677f784d17d61c5730ebab73
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.01455,-0.592322,0.859063,677f784d17d61c5730ebab6d
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.62256,-0.298122,0.721769,677f784d17d61c5730ebab67
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.40289,-0.30989,0.713924,677f784c17d61c5730ebab64
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.14792,-1.286633,0.670775,677f784c17d61c5730ebab61
2025-01-09T07:18:40.000Z,3P_2HP,ACCEL001,10.04201,-0.482487,0.831604,677f784d17d61c5730ebab70
2025-01-09T07:18:41.000Z,3P_2HP,ACCEL001,10.48135,-0.407957,0.706079,677f784e17d61c5730ebab97
2025-01-09T07:18:41.000Z,3P_2HP,ACCEL001,10.37544,-0.772764,0.698233,677f784e17d61c5730ebab94
2025-01-09T07:18:41.000Z,3P_2HP,ACCEL001,10.34406,-0.137293,0.73746,677f784e17d61c5730ebab91
2025-01-09T07:18:41.000Z,3P_2HP,ACCEL001,10.27737,-0.333426,0.745305,677f784e17d61c5730ebab8e
2025-01-09T07:18:41.000Z,3P_2HP,ACCEL001,10.16753,-0.262818,0.784532,677f784e17d61c5730ebab88
2025-01-09T07:18:41.000Z,3P_2HP,ACCEL001,9.979248,-1.117958,0.835527,677f784e17d61c5730ebab85
2025-01-09T07:18:41.000Z,3P_2HP,ACCEL001,10.09301,-0.945361,0.784532,677f784d17d61c5730ebab82
2025-01-09T07:18:41.000Z,3P_2HP,ACCEL001,10.40682,-0.917902,0.776687,677f784d17d61c5730ebab7f
2025-01-09T07:18:41.000Z,3P_2HP,ACCEL001,10.28914,0.094144,0.706079,677f784e17d61c5730ebab8b
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.18323,-0.772764,0.780609,677f784f17d61c5730ebaba3
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.32444,-0.713924,0.768841,677f784f17d61c5730ebabb5
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.40289,-0.67862,0.729615,677f784f17d61c5730ebabb2
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.21068,-0.239282,0.733537,677f784f17d61c5730ebabaf
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.08908,-0.5021,0.753151,677f784f17d61c5730ebabac
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.24991,-0.286354,0.7963,677f784f17d61c5730ebaba9
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.44212,0.30989,0.772764,677f784f17d61c5730ebaba6
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.144,-0.509946,0.804145,677f784f17d61c5730ebaba0
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.32444,-0.827681,0.819836,677f784e17d61c5730ebab9d
2025-01-09T07:18:42.000Z,3P_2HP,ACCEL001,10.18715,-0.808068,0.819836,677f784e17d61c5730ebab9a
2025-01-09T07:18:43.000Z,3P_2HP,ACCEL001,10.53234,-0.455029,0.694311,677f785017d61c5730ebabca
2025-01-09T07:18:43.000Z,3P_2HP,ACCEL001,10.13615,-0.572708,0.721769,677f785017d61c5730ebabc7
2025-01-09T07:18:43.000Z,3P_2HP,ACCEL001,10.33229,-0.753151,0.717847,677f785017d61c5730ebabcd
2025-01-09T07:18:43.000Z,3P_2HP,ACCEL001,10.20676,-0.847295,0.788455,677f785017d61c5730ebabd0
2025-01-09T07:18:43.000Z,3P_2HP,ACCEL001,10.3519,-3.576279e-8,0.67862,677f784f17d61c5730ebabbe
2025-01-09T07:18:43.000Z,3P_2HP,ACCEL001,10.33229,-0.458951,0.7963,677f785017d61c5730ebabc1
2025-01-09T07:18:43.000Z,3P_2HP,ACCEL001,10.20676,-0.513868,0.776687,677f784f17d61c5730ebabbb
2025-01-09T07:18:43.000Z,3P_2HP,ACCEL001,10.15577,-0.925748,0.831604,677f784f17d61c5730ebabb8
2025-01-09T07:18:43.000Z,3P_2HP,ACCEL001,10.04986,-0.388343,0.827681,677f785017d61c5730ebabc4
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.54803,-0.388343,0.768841,677f785117d61c5730ebabe2
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.3519,-0.600167,0.804145,677f785117d61c5730ebabee
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.19499,-0.553095,0.784532,677f785117d61c5730ebabeb
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.17538,-1.012046,0.760996,677f785117d61c5730ebabe8
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.26168,-0.768841,0.698234,677f785117d61c5730ebabe5
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.29698,-0.341271,0.753151,677f785117d61c5730ebabdf
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.08516,-0.498178,0.800223,677f785117d61c5730ebabdc
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.14008,-0.564863,0.800223,677f785117d61c5730ebabd9
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.6814,-0.109834,0.753151,677f785017d61c5730ebabd6
2025-01-09T07:18:44.000Z,3P_2HP,ACCEL001,10.20676,-0.506023,0.811991,677f785017d61c5730ebabd3
2025-01-09T07:18:45.000Z,3P_2HP,ACCEL001,10.43035,-0.67862,0.690388,677f785217d61c5730ebac00
2025-01-09T07:18:45.000Z,3P_2HP,ACCEL001,10.25776,-0.811991,0.710001,677f785217d61c5730ebac0c
